;"Code Insee";"Code postal";"Commune";"Population";"Superficie";"Densité"
92;92047;92430;"Marnes-la-Coquette";;;
92;92048;92190;"Meudon";;;
92;92049;92120;"Montrouge";;;
92;92050;92000;"Nanterre";;;
92;92051;92200;"Neuilly-sur-Seine";;;
92;92060;92350;"Le Plessis-Robinson";;;
92;92062;92800;"Puteaux";;;
92;92063;92500;"Rueil-Malmaison";;;
92;92064;92210;"Saint-Cloud";;;
92;92071;92330;"Sceaux";;;
92;92072;92310;"Sèvres";;;
92;92073;92150;"Suresnes";;;
92;92075;92170;"Vanves";;;
92;92076;92420;"Vaucresson";;;
92;92077;92410;"Ville-d'Avray";;;
92;92078;92390;"Villeneuve-la-Garenne";;;
93;93001;93300;"Aubervilliers";"5,76";"74 701";"12 968,92"
93;93005;93600;"Aulnay-sous-Bois";"16,20";"82 525";"5 094,13"
93;93006;93170;"Bagnolet";"2,57";"33 839";"13 166,93"
93;93007;93150;"Le Blanc-Mesnil";"8,05";"51 106";"6 348,57"
93;93008;93000;"Bobigny";"6,77";"48 503";"7 164,40"
93;93010;93140;"Bondy";"5,47";"53 448";"9 771,12"
93;93013;93350;"Le Bourget";"2,08";"14 296";"6 873,08"
93;93014;93390;"Clichy-sous-Bois";"3,95";"29 962";"7 585,32"
93;93015;93470;"Coubron";"4,14";"4 705";"1 136,47"
93;93027;93120;"La Courneuve";"7,52";"37 700";"5 013,30"
93;93029;93700;"Drancy";"7,76";"66 670";"8 591,49"
93;93030;93440;"Dugny";"3,89";"10 527";"2 706,17"
93;93031;93800;"Épinay-sur-Seine";"4,57";"53 777";"11 767,40"
93;93032;93220;"Gagny";"6,83";"38 765";"5 675,70"
93;93033;93460;"Gournay-sur-Marne";"1,68";"6 387";"3 801,79"
93;93039;93450;"L'Île-Saint-Denis";"1,77";"7 017";"3 964,41"
93;93045;93260;"Les Lilas";"1,26";"22 439";"17 808,73"
93;93046;93190;"Livry-Gargan";"7,38";"41 206";"5 583,47"
93;93047;93370;"Montfermeil";"5,45";"24 722";"4 536,15"
93;93048;93100;"Montreuil";"8,92";"103 192";"11 568,61"
93;93049;93360;"Neuilly-Plaisance";"3,42";"20 318";"5 940,94"
93;93050;93330;"Neuilly-sur-Marne";"6,86";"33 157";"4 833,38"
93;93051;93160;"Noisy-le-Grand";"12,95";"63 405";"4 896,14"
93;93053;93130;"Noisy-le-Sec";"5,04";"39 270";"7 791,67"
93;93055;93500;"Pantin";"5,01";"52 161";"10 411,38"
93;93057;93320;"Les Pavillons-sous-Bois";"2,92";"21 226";"7 269,18"
93;93059;93380;"Pierrefitte-sur-Seine";"3,41";"28 277";"8 292,38"
93;93061;93310;"Le Pré-Saint-Gervais";"0,70";"18 121";"25 887,14"
93;93062;93340;"Le Raincy";"2,24";"13 779";"6 151,34"
93;93063;93230;"Romainville";"3,44";"25 786";"7 495,93"
93;93064;93110;"Rosny-sous-Bois";"5,91";"40 867";"6 914,89"
93;93066;93200;"Saint-Denis";"12,36";"105 749";"8 555,74"
93;93070;93400;"Saint-Ouen";"4,31";"46 510";"10 791,18"
93;93071;93270;"Sevran";"7,28";"50 021";"6 871,02"
93;93072;93240;"Stains";"5,39";"33 951";"6 298,89"
93;93073;93290;"Tremblay-en-France";"22,44";"35 036";"1 561,32"
93;93074;93410;"Vaujours";"3,78";"6 273";"1 659,52"
93;93077;93250;"Villemomble";"4,04";"28 031";"6 938,37"
93;93078;93420;"Villepinte";"10,37";"35 740";"3 446,48"
93;93079;93430;"Villetaneuse";"2,31";"12 818";"5 548,92"
95;95002;95450;"Ableiges";946;;
95;95008;95510;"Aincourt";913;;
95;95011;95710;"Ambleville";352;;
95;95012;95510;"Amenucourt";183;;
95;95014;95580;"Andilly  ";"2 449";;
95;95018;95100;"Argenteuil";"102 572";;
95;95019;95400;"Arnouville ";"13 215";;
95;95023;95810;"Arronville";667;;
95;95024;95420;"Arthies";284;;
95;95026;95270;"Asnières-sur-Oise";"2 541";;
95;95028;95570;"Attainville";"1 819";;
95;95039;95430;"Auvers-sur-Oise";"6 917";;
95;95040;95450;"Avernes";817;;
95;95042;95560;"Baillet-en-France";"1 868";;
95;95046;95420;"Banthelu";117;;
95;95051;95250;"Beauchamp";"8 843";;
95;95052;95260;"Beaumont-sur-Oise";"8 825";;
95;95054;95750;"Le Bellay-en-Vexin";250;;
95;95055;95270;"Bellefontaine";464;;
95;95056;95270;"Belloy-en-France";"1 819";;
95;95058;95340;"Bernes-sur-Oise";"2 363";;
95;95059;95810;"Berville";335;;
95;95060;95550;"Bessancourt";"7 231";;
95;95061;95840;"Béthemont-la-Forêt";425;;
95;95063;95870;"Bezons";"27 892";;
95;95074;95000;"Boisemont";726;;
95;95078;95650;"Boissy-l'Aillerie";"1 762";;
95;95088;95500;"Bonneuil-en-France";711;;
95;95091;95570;"Bouffémont";"5 701";;
95;95094;95720;"Bouqueval";309;;
95;95101;95710;"Bray-et-Lû";933;;
95;95102;95640;"Bréançon";381;;
95;95110;95640;"Brignancourt";209;;
95;95116;95820;"Bruyères-sur-Oise";"3 297";;
95;95119;95770;"Buhy";295;;
95;95120;95430;"Butry-sur-Oise";"1 974";;
95;95127;95000;"Cergy";"57 600";;
95;95134;95660;"Champagne-sur-Oise";"4 451";;
95;95139;95420;"La Chapelle-en-Vexin";322;;
95;95141;95420;"Charmont";30;;
95;95142;95750;"Chars";"1 772";;
95;95144;95190;"Châtenay-en-France";64;;
95;95149;95270;"Chaumontel";"3 275";;
95;95150;95710;"Chaussy";650;;
95;95151;95560;"Chauvry";289;;
95;95154;95380;"Chennevières-lès-Louvres";319;;
95;95157;95510;"Chérence";151;;
95;95166;95420;"Cléry-en-Vexin";410;;
95;95169;95450;"Commeny";374;;
95;95170;95450;"Condécourt";537;;
95;95176;95240;"Cormeilles-en-Parisis";"21 824";;
95;95177;95830;"Cormeilles-en-Vexin";977;;
95;95181;95650;"Courcelles-sur-Viosne";291;;
95;95183;95800;"Courdimanche ";"6 505";;
95;95197;95170;"Deuil-la-Barre  ";"21 425";;
95;95199;95330;"Domont";"14 755";;
95;95203;95600;"Eaubonne ";"23 541";;
95;95205;95440;"Écouen";"7 383";;
95;95210;95880;"Enghien-les-Bains";"12 199";;
95;95211;95300;"Ennery";"2 137";;
95;95212;95380;"Épiais-lès-Louvres";76;;
95;95213;95810;"Épiais-Rhus";623;;
95;95214;95270;"Épinay-Champlâtreux";67;;
95;95218;95610;"Éragny ";"16 416";;
95;95219;95120;"Ermont ";"27 670";;
95;95229;95460;"Ézanville";"9 113";;
95;95241;95190;"Fontenay-en-Parisis";"1 925";;
95;95250;95470;"Fosses";"9 701";;
95;95252;95130;"Franconville ";"32 932";;
95;95253;95450;"Frémainville";481;;
95;95254;95830;"Frémécourt";544;;
95;95256;95740;"Frépillon";"2 605";;
95;95257;95530;"La Frette-sur-Seine";"4 520";;
95;95258;95690;"Frouville";372;;
95;95259;95450;"Gadancourt";104;;
95;95268;95140;"Garges-lès-Gonesse ";"39 098";;
95;95270;95420;"Genainville";535;;
95;95271;95650;"Génicourt";509;;
95;95277;95500;"Gonesse";"26 262";;
95;95280;95190;"Goussainville";"30 310";;
95;95282;95450;"Gouzangrez";162;;
95;95287;95810;"Grisy-les-Plâtres";593;;
95;95288;95410;"Groslay  ";"8 075";;
95;95295;95450;"Guiry-en-Vexin";163;;
95;95298;95640;"Haravilliers";512;;
95;95301;95780;"Haute-Isle";339;;
95;95303;95640;"Le Heaulme";184;;
95;95304;95690;"Hédouville";276;;
95;95306;95220;"Herblay";"26 137";;
95;95308;95300;"Hérouville";580;;
95;95309;95420;"Hodent";266;;
95;95313;95290;"L'Isle-Adam";"11 466";;
95;95316;95850;"Jagny-sous-Bois";259;;
95;95323;95280;"Jouy-le-Moutier ";"16 923";;
95;95328;95690;"Labbeville";526;;
95;95331;95270;"Lassy";172;;
95;95341;95300;"Livilliers";353;;
95;95348;95450;"Longuesse";524;;
95;95351;95380;"Louvres";"8 905";;
95;95352;95270;"Luzarches";"4 084";;
95;95353;95560;"Maffliers";"1 620";;
95;95355;95420;"Magny-en-Vexin";"5 508";;
95;95365;95850;"Mareil-en-France";609;;
95;95369;95580;"Margency  ";"2 857";;
95;95370;95640;"Marines";"3 199";;
95;95371;95670;"Marly-la-Ville";"5 549";;
95;95379;95420;"Maudétour-en-Vexin";195;;
95;95387;95810;"Menouville";79;;
95;95388;95180;"Menucourt ";"5 167";;
95;95392;95630;"Mériel";"4 370";;
95;95394;95540;"Méry-sur-Oise";"9 190";;
95;95395;95720;"Le Mesnil-Aubry";945;;
95;95409;95570;"Moisselles";"1 114";;
95;95422;95650;"Montgeroult";425;;
95;95424;95370;"Montigny-lès-Cormeilles";"18 526";;
95;95426;95680;"Montlignon ";"2 516";;
95;95427;95360;"Montmagny  ";"14 037";;
95;95428;95160;"Montmorency  ";"21 381";;
95;95429;95770;"Montreuil-sur-Epte";441;;
95;95430;95560;"Montsoult";"3 474";;
95;95436;95260;"Mours";"1 401";;
95;95438;95640;"Moussy";158;;
95;95445;95590;"Nerville-la-Forêt";735;;
95;95446;95690;"Nesles-la-Vallée";"1 843";;
95;95447;95640;"Neuilly-en-Vexin";210;;
95;95450;95000;"Neuville-sur-Oise ";"1 569";;
95;95452;95590;"Nointel";723;;
95;95456;95270;"Noisy-sur-Oise";703;;
95;95459;95420;"Nucourt";768;;
95;95462;95420;"Omerville";300;;
95;95476;95520;"Osny ";"15 947";;
95;95480;95620;"Parmain";"5 462";;
95;95483;95450;"Le Perchay";508;;
95;95487;95340;"Persan";"10 250";;
95;95488;95480;"Pierrelaye";"7 635";;
95;95489;95350;"Piscop";688;;
95;95491;95130;"Le Plessis-Bouchard ";"7 623";;
95;95492;95720;"Le Plessis-Gassot";82;;
95;95493;95270;"Le Plessis-Luzarches";132;;
95;95500;95000;"Pontoise";"29 148";;
95;95504;95590;"Presles";"3 827";;
95;95509;95380;"Puiseux-en-France";"3 444";;
95;95510;95650;"Puiseux-Pontoise ";474;;
95;95523;95780;"La Roche-Guyon";464;;
95;95527;95700;"Roissy-en-France";"2 537";;
95;95529;95340;"Ronquerolles";843;;
95;95535;95450;"Sagy";"1 159";;
95;95539;95350;"Saint-Brice-sous-Forêt";"13 914";;
95;95541;95770;"Saint-Clair-sur-Epte";857;;
95;95543;95510;"Saint-Cyr-en-Arthies";232;;
95;95554;95420;"Saint-Gervais";956;;
95;95555;95210;"Saint-Gratien  ";"20 588";;
95;95563;95320;"Saint-Leu-la-Forêt";"14 667";;
95;95566;95270;"Saint-Martin-du-Tertre";"2 381";;
95;95572;95310;"Saint-Ouen-l'Aumône ";"22 876";;
95;95574;95390;"Saint-Prix ";"7 245";;
95;95580;95470;"Saint-Witz";"2 562";;
95;95582;95110;"Sannois";"25 975";;
95;95584;95640;"Santeuil";604;;
95;95585;95200;"Sarcelles ";"59 594";;
95;95592;95450;"Seraincourt";"1 369";;
95;95594;95270;"Seugy";"1 056";;
95;95598;95230;"Soisy-sous-Montmorency  ";"17 419";;
95;95604;95470;"Survilliers";"3 710";;
95;95607;95150;"Taverny";"26 228";;
95;95610;95450;"Théméricourt";263;;
95;95611;95810;"Theuville";32;;
95;95612;95500;"Le Thillay";"4 011";;
95;95625;95450;"Us";"1 274";;
95;95627;95810;"Vallangoujard";653;;
95;95628;95760;"Valmondois";"1 236";;
95;95633;95500;"Vaudherland";91;;
95;95637;95490;"Vauréal ";"15 674";;
95;95641;95470;"Vémars";"2 030";;
95;95651;95510;"Vétheuil";870;;
95;95652;95270;"Viarmes";"4 767";;
95;95656;95510;"Vienne-en-Arthies";394;;
95;95658;95450;"Vigny";"1 086";;
95;95660;95570;"Villaines-sous-Bois";659;;
95;95675;95380;"Villeron";715;;
95;95676;95510;"Villers-en-Arthies";465;;
95;95678;95840;"Villiers-Adam";801;;
95;95680;95400;"Villiers-le-Bel ";"27 091";;
95;95682;95720;"Villiers-le-Sec";160;;
95;95690;95420;"Wy-dit-Joli-Village";335;;
