ID,id_client,Selection,osm_id,osm_type,poi_name,geo_lat,geo_lng,tbl_cat_poi,cat_name,address_1,postcode,town,ANN_NOM,CATEGORIE_LIBELLE,QUARTIER_LIBELLE,ANN_TELEPHONE,ANN_FAX,ANN_COURRIEL,ANN_SITEINTERNET,ANN_STATIONNEMENT,ANN_POINTADRESSE,ANN_GPS,ANN_ADDR_NUMERO,ANN_ADDR_SUFFIXE,ANN_ADDR_VOIETYPE,ANN_ADDR_NOMVOIE,ANN_ADDR_COMPLEMENTAIRE,ANN_ADDR_CODEPOSTAL,ANN_ADDR_VILLE,ANN_ADDR_CEDEX,ANN_AME_ACCESSIBILITEGENERALE,ANN_AME_TOILETTE,ANN_AME_ASCENSEUR,ANN_AME_PLACESTATIONNEMENT,ANN_AME_ACCESSIBILITESTATIONNEMENT,ANN_ACCES_PRECISION,ANN_ACCES_TRAM,ANN_ACCES_BUS,ANN_COMMENTAIRE,ANN_ENSAVOIRPLUS
699409,484,,47819867,2,Terrain de football Robert Granier,43.5935086714134,3.90183656511377,107053,#SPORT#FOOTBALL,Avenue du Pont Trinquat,34000,MONTPELLIER,Terrain de foot Robert-Granier,Terrains de foot,Prés d'Arênes,,,,,,NULL,NULL,,NULL,Avenue du Pont Trinquat,NULL,,34000,Montpellier,,,,,,,NULL,,,,NULL
699801,182,,28875036,2,Terrain de football Dr Fourcade,43.5972260875546,3.83448849057273,107053,#SPORT#FOOTBALL,Rue des Bouisses,34000,MONTPELLIER,Terrain de foot Docteur Fourcade,Terrains de foot,Les Cévennes,,,,,,NULL,NULL,,NULL,Rue des Bouisses,NULL,,34000,Montpellier,,,,,,,NULL,,"""Lignes 7, 11 La Ronde ",";<h5>Â Horaires</h5><ul><li>Dans la Journée : écoles, collèges, lycées</li><li>18h - 22h : clubs<br />Â </li></ul><h5>Â <br />Tarifs</h5><ul><li>Gratuit pour les écoles primaires et les clubs sportifs</li><li>Payant pour les collèges, lycées, universités. </l",NULL
699585,238,,22755908,2,Terrain de football Paul Valéry,43.59748595,3.8445582,107053,#SPORT#FOOTBALL,Rue du Pas du Loup,34000,MONTPELLIER,Terrain de foot Paul Valéry,Terrains de foot,Croix d'Argent,,,,,,NULL,NULL,,NULL,Rue du Pas-du-Loup,NULL,,34070,Montpellier,,,,,,,NULL,,ligne 11,"<h5>Horaires</h5><ul><li>Dans la Journée : écoles, collèges, lycées</li><li>18h - 22h : clubs</li></ul><h5>Tarifs</h5><ul><li>Gratuit pour les écoles primaires et les clubs sportifs</li><li>Payant pour collèges, lycées et universités. </li></ul><p>Dans to",NULL
699648,45,,47810070,2,Terrain de football Cholet,43.5867148396384,3.87426132664318,107053,#SPORT#FOOTBALL,Rue du Mas Saint Pierre,34000,MONTPELLIER,Terrain de foot Cholet,Terrains de foot,Prés d'Arênes,,,,,,NULL,NULL,,NULL,Rue du Mas Saint Pierre,NULL,,34000,Montpellier,,,,,,,NULL,,,"<h5>Horaires</h5><ul><li>Â Dans la Journée : écoles, collèges, lycées</li><li>Â 18h - 22h : clubs </li></ul><h5>Tarifs </h5><ul><li>Gratuit pour les écoles primaires et les clubs sportifs</li><li>Payant pour collèges, lycées et universités. </li></ul><p>Dan",NULL
699787,237,,31436539,2,Terrain de football Gil Fayard,43.5879442752098,3.86303846040236,107053,#SPORT#FOOTBALL,Rue Bourvil,34000,MONTPELLIER,Terrain de foot Gil Fayard,Terrains de foot,Croix d'Argent,,,,,,NULL,NULL,,NULL,Rue Bourvil,NULL,,34000,Montpellier,,,,,,,NULL,,Ligne 5,"<h5>Horaires</h5><ul><li>Â Dans la Journée : écoles, collèges, lycées </li><li>18h - 22h : clubs </li></ul><h5>Tarifs</h5><ul><li>Gratuit pour les écoles primaires et les clubs sportifs</li><li>Payant pour les collèges, lycées et les universités. </li></ul",NULL
699818,23,,45903643,2,Terrain de football Astruc,43.6114342033596,3.85359862541621,107053,#SPORT#FOOTBALL,Rue des Coronilles,34000,MONTPELLIER,Terrain de foot Astruc,Terrains de foot,Les Cévennes,,,,,,NULL,NULL,,NULL,Rue des Coronilles,NULL,,34000,Montpellier,,,,,,,NULL,,Ligne 15,"<h5>Horaires</h5><ul><li>Dans la Journée : écoles, collèges, lycées</li><li>Â 18h - 22h : clubs </li></ul><h5>Tarifs</h5><ul><li>Gratuit pour les écoles primaires et les clubs sportifs</li><li>Payant pour les collèges, lycées, universités. </li></ul><p>Dan",NULL
699506,184,,22950242,2,Terrain de football Alain Delylle,43.6126006525633,3.85039173196286,107053,#SPORT#FOOTBALL,Rue de Las Sorbes,34000,MONTPELLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699549,511,,,1,Terrain de football Louis Combettes,43.6169272,3.8258148,107053,#SPORT#FOOTBALL,Rue du Pilori,34000,MONTPELLIER,Terrain de foot Louis Combette,Terrains de foot,Mosson,,,,,,NULL,NULL,,NULL,Rue du Pilory,NULL,,34000,Montpellier,,,,,,,NULL,,,,NULL
699505,183,,22957833,2,Terrain de football Bel Air,43.6186572666541,3.83995085003768,107053,#SPORT#FOOTBALL,Rue Paul Rimbaud,34000,MONTPELLIER,Terrain de foot Bel Air,Terrains de foot,Les Cévennes,,,,,,NULL,NULL,874,NULL,rue Paul Rimbaud,NULL,,34000,Montpellier,,,,,,,NULL,,Ligne 6,"<h5>Â Horaires</h5><ul><li>Dans la Journée : écoles, collèges, lycées</li><li>18h - 22h : clubs<br />Â </li></ul><h5>Â <br />Tarifs</h5><ul><li>Gratuit pour les écoles primaires et les clubs sportifs</li><li>Payant pour collèges, lycées et universités. </li>",NULL
699541,89,,9702802,2,Terrain de football Père Prevost,43.6187917201944,3.88387860306346,107053,#SPORT#FOOTBALL,Rue Beauséjour,34000,MONTPELLIER,Terrain de foot Père Prévost,Terrains de foot,Montpellier Centre,,,,,,NULL,NULL,,NULL,Rue Beauséjour,NULL,,34000,Montpellier,,,,,,,NULL,,lignes 4 et 9,<p><strong>Équipement</strong></p><ul><li>1 Terrain de foot stabilisé. </li></ul><p><br /><strong>Horaires</strong></p><ul><li>dans la Journée : collèges </li><li>18h - 22h : clubs </li></ul><p><br />Â <br /><strong>Tarifs</strong></p><ul><li>Gratuit pour ,NULL
699407,452,,49511475,2,Terrain de football Le Lez,43.6195651638387,3.89944108124641,107053,#SPORT#FOOTBALL,Avenue Alphonse Juin,34000,MONTPELLIER,Terrain de foot Pompignane le Lez,Terrains de foot,Port Marianne,,,,,,NULL,NULL,,NULL,Avenue Alphonse-Juin,NULL,,34000,Montpellier,,,,,,,NULL,,,,NULL
699610,360,,14793164,2,Terrain de football Mail des Abbés,43.6219490327356,3.88552050645228,107053,#SPORT#FOOTBALL,Rue Max Mousseron,34000,MONTPELLIER,Terrain de foot Le Mail des Abbés,Terrains de foot,Montpellier Centre,,,,,,NULL,NULL,,NULL,Rue du Mail des Abbés,NULL,,34000,Montpellier,,,,,,,NULL,,,,NULL
699529,504,1,74120733,2,Stade de la Mosson,43.622131,3.8120576,107053,#SPORT#FOOTBALL,Avenue de Heidelberg,34000,MONTPELLIER,"""Stade de la Mosson """"Mondial 98""""""",Stades,Mosson,04 67 75 74 16,,,,2450 places,NULL,NULL,,NULL,Avenue de Heidelberg,NULL,,34080,Montpellier,,,,,,,NULL,ligne 1 station Mosson,ligne 15 arrèt Mosson,"""<p>Le stade, </font />géré par <a id=""""310"""" title=""""Lien vers Montpellier Agglomération"""" href=""""#"""" typelien=""""LienExterne"""">Montpellier Agglomération</a>, peut accueillir 35 500 spectateurs.Â </p>""",NULL
699502,146,,34094797,2,Terrain de football Mosson,43.6242476552244,3.81050832102889,107053,#SPORT#FOOTBALL,Avenue de Heidelberg,34000,MONTPELLIER,Terrain de foot La Mosson,Terrains de foot,Mosson,,,,,,NULL,NULL,,NULL,Avenue de Heidelberg,NULL,,34000,Montpellier,,,,,,,NULL,ligne 1 station Mosson,"lignes 14, 25","<h5>Équipements</h5><ul><li>Terrains 1, 2, 3, stabilisés</li><li>Terrain 4, pelousé (réservé exclusivement pour les matchs)</li></ul><h5>Â Horaires</h5><ul><li>Â Dans la Journée : écoles, collèges, lycées</li><li>18h - 22h : les clubs </li></ul><h5>Tarifs</",NULL
699819,24,,26408674,2,Terrain de football Mas Deneuville,43.62622825,3.8416766,107053,#SPORT#FOOTBALL,Avenue du Château d'O,34000,MONTPELLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699392,321,,46521391,2,Terrain de football Jeu de Mail,43.6274281087105,3.86372746632356,107053,#SPORT#FOOTBALL,Rue de la Jalade,34000,MONTPELLIER,Terrain de foot Jeu de Mail,Terrains de foot,Hôpitaux - Facultés,,,,,,NULL,NULL,,NULL,Rue de la Jalade,NULL,,34090,Montpellier,,,,,,,NULL,"""ligne 1 station St Éloi ",;La Navette,"<h5>Horaires</h5><ul><li>Dans la Journée : écoles, collèges, lycées, universités</li><li>18h - 22h : clubs <br />Â </li></ul><h5>Â <br />Tarifs</h5><ul><li>Gratuit pour les écoles primaires et les clubs sportifs</li><li>Payant pour les collèges, les lycées",NULL
699532,512,,25760563,2,Terrain de football Les Gémeaux,43.6318904127809,3.82408182892538,107053,#SPORT#FOOTBALL,Rue de l'Agathois,34000,MONTPELLIER,Terrain de foot Les Gémeaux,Terrains de foot,Mosson,,,,,,NULL,NULL,,NULL,Rue de l'Agathois,NULL,,34000,Montpellier,,,,,,,NULL,,,,NULL
699653,75,,21377146,2,Terrain de football Jeannot Vega,43.6369048422453,3.87429850909647,107053,#SPORT#FOOTBALL,Rue Antoine-Laurent de Jussieu,34000,MONTPELLIER,Terrain de foot Jeannot Véga,Terrains de foot,Hôpitaux - Facultés,,,,,,NULL,NULL,,NULL,rue Antoine Laurens Jussieu,NULL,,34080,Montpellier,,,,,,,NULL,,Ligne 9,"<h5>Horaires</h5><ul><li>Dans la Journée : écoles, collèges, lycées</li><li>18h - 22h : clubs </li></ul><h5>Tarifs </h5><ul><li>Gratuit pour les écoles primaires et les clubs sportifs</li><li>Payant pour les collèges, lycées et les universités. </li></ul>",NULL
699492,510,,25759990,2,Terrain de football Les Tritons,43.6401959747058,3.81244517243255,107053,#SPORT#FOOTBALL,Allée des Hauts de Montpellier,34000,MONTPELLIER,Terrain de foot Les Tritons,Terrains de foot,Mosson,,,,,,NULL,NULL,,NULL,Allée des Hauts-de-Montpellier,NULL,,34080,Montpellier,,,,,,,NULL,,ligne 15,"<h5>Horaires</h5><ul><li>Â Dans la Journée : écoles, collèges, lycées</li><li>18h - 22h : clubs</li></ul><h5>Tarifs </h5><ul><li>Gratuit pour les écoles primaires et les clubs sportifs</li><li>Payant pour les collèges, lycées et les universités. </li></ul>",NULL
699389,317,,22790640,2,Terrain de rugby Sabathé,43.5980114851996,3.8696265853008,107054,#SPORT#RUGBY,Rue du Mas de Lemasson,34000,MONTPELLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699461,513,,,1,Terrain de rugby Mosson,43.6270313126669,3.81664252877889,107054,#SPORT#RUGBY,Avenue de Heidelberg,34000,MONTPELLIER,Terrain de rugby de la Mosson,Terrains de rugby,Mosson,,,,,,NULL,NULL,,NULL,Avenue d'Heidelberg,NULL,,34000,Montpellier,,,,,,,NULL,"""Ligne 1 station """" Mosson""""""","Ligne 14, 25",,NULL
699596,264,,49003202,2,Tennis Montpellier Village,43.5972563745682,3.8380882495263,107055,#SPORT#TENNIS,Route de Lavérune,34000,MONTPELLIER,Tennis Montpellier Village 1 et 2,Tennis,Croix d'Argent,,,,,,NULL,NULL,,NULL,Route de Laverune Cd5,NULL,,34070,Montpellier,,,,,,,NULL,,Ligne 11,"""<ul><li>Horaires et Tarifs<br />Se renseigner auprès de la Maison pour tous Antoine de Saint Exupéry.</li></ul><p>Pour en savoir plus : <a id=""""527"""" href=""""#"""" typelien=""""LienInterne"""">Maison pour tous Antoine de Saint Exupéry </a></p>""",NULL
699837,460,,,1,Tennis Léon Cazal,43.6046680881041,3.90729793286526,107055,#SPORT#TENNIS,Route de Vauguières,34000,MONTPELLIER,Tennis Léon Cazal,Tennis,Port Marianne,,,,,,NULL,NULL,,NULL,Route de Vauguières,NULL,,34000,Montpellier,,,,,,,NULL,,,<p>Â </p>,NULL
699838,461,,,1,Tennis municipal de Grammont,43.6093412971104,3.9082116554472,107055,#SPORT#TENNIS,Avenue Albert Einstein,34000,MONTPELLIER,Tennis domaine de Grammont,Tennis,Port Marianne,04 67 64 29 55,,,,,NULL,NULL,,NULL,Avenue Albert-Einstein,NULL,,34000,Montpellier,,,,,,,NULL,,,<ul><li>Caractéristiques<br />10 courts plein air <br />1 court couvert</li><li>Â Horaires<br />8h00 - 22h00</li><li>Tarifs<br />Se renseigner auprès des clubs.<br />Â </li></ul>,NULL
699423,151,,,1,Tennis Paillade,43.6270313126669,3.81664252877889,107055,#SPORT#TENNIS,Avenue de Heidelberg,34000,MONTPELLIER,Tennis Paillade de 1 à  7,Tennis,Mosson,04 67 03 08 09,,,,,NULL,NULL,,NULL,Avenue de Heidelberg,NULL,,34080,Montpellier,,,,,,,NULL,"""Ligne 1 : Station """" Mosson""""""","""Lignes 14,24,15",";<ul><li>Horaires<br />8h00 - 22h00<br />Â </li><li>Tarifs<br />Se renseigner auprès des clubs.</li></ul><p>Pour en savoir plus : <a id=""""""""262"""""""" href=""""""""#"""""""" typelien=""""""""LienInterne"""""""">Annuaire des associationsÂ  </a></p>""""""",NULL
699753,522,,25759812,2,Tennis Les Garrigues,43.6369846263857,3.8147593311066,107055,#SPORT#TENNIS,Avenue de Naples,34000,MONTPELLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699430,240,,49501238,2,Multisports Les Sabines,43.5889885269951,3.86771472664165,107058,#SPORT,Rue Michel Colucci dit Coluche,34000,MONTPELLIER,Terrain multisports Les Sabines,Multisports,Croix d'Argent,,,,,,NULL,NULL,,NULL,Rue Michel Collucci,NULL,,34000,Montpellier,,,,,,,NULL,,,<ul><li>Activités proposées<br />Ces Équipement de proximité sont accessibles à  tout public. <br />Football <br />Handball <br />Volley ball <br />Basket ball<br />Â </li><li>Horaires : 8h à  22h</li><li>Tarifs :gratuit</li></ul>,NULL
699634,488,,608191364,1,Multisports de La Rauze,43.5912329,3.8980838,107058,#SPORT,Avenue du Docteur Jacques Fourcade,34000,MONTPELLIER,Terrain multisports La Rauze,Multisports,Prés d'Arênes,,,,,,NULL,NULL,419,NULL,avenue du Dr Jacques Fourcade,NULL,,34000,Montpellier,,,,,,,NULL,,,<ul><li>Activités proposées<br />Ces Équipement de proximité sont accessibles à  tout public. <br />Football <br />Handball <br />Volley ball <br />Basket ball<br />Â </li><li>Horaires : 8h à  22h</li><li>Tarifs :gratuit</li></ul>,NULL
699635,489,,628939631,1,Multisports de Saint Martin,43.5919744,3.8850376,107058,#SPORT,Rue Jean Vachet,34000,MONTPELLIER,Terrain multisports Saint-Martin,Multisports,Prés d'Arênes,,,,,,NULL,NULL,,NULL,Rue Jean Vachet,NULL,,34000,Montpellier,,,,,,,NULL,,,<p>Â </p>,NULL
699431,242,,,1,Multisports Paul Valéry,43.5937729078413,3.87522878133327,107058,#SPORT,Avenue de Maurin,34000,MONTPELLIER,Terrain multisports Paul Valéry,Multisports,Hôpitaux - Facultés,,,,,,NULL,NULL,,NULL,Rue du Pas du Loup,NULL,,34000,Montpellier,,,,,,,NULL,,,,NULL
699558,239,,628968573,1,Multisports Val de Croze,43.5944611,3.8455942,107058,#SPORT,Rue Gustave Flaubert,34000,MONTPELLIER,Terrain multisports Val de Croze,Multisports,Croix d'Argent,,,,,,NULL,NULL,,NULL,Rue Gustave Flaubert,NULL,,34000,Montpellier,,,,,,,NULL,,,,NULL
699660,137,,598493926,1,Multisports de Tournezy,43.57889,3.8745402,107058,#SPORT,Rue du Professeur Antonin Balmes,34000,MONTPELLIER,Terrain multisports Tournezy,Multisports,Croix d'Argent,,,,,,NULL,NULL,,NULL,Avenue de Maurin,NULL,,34000,Montpellier,,,,,,,NULL,,,<p>Â </p>,NULL
699868,97,,628953691,1,Multisports de Figuerolles,43.60588,3.8619627,107058,#SPORT,Rue Commune Clôture,34000,MONTPELLIER,Terrain multisports Figuerolles,Multisports,Montpellier Centre,,,,,,NULL,NULL,,NULL,Rue de la Commune Clôture,NULL,,34000,Montpellier,,,,,,,NULL,,,<ul><li>Activités proposées<br />Ces Équipement de proximité sont accessibles à  tout public. <br />Football <br />Handball <br />Volley ball <br />Basket ball<br />Â </li><li>Horaires : 8h à  22h</li><li>Tarifs :gratuit</li></ul>,NULL
699852,241,,,1,Multisports Chély,43.6112423,3.8767336,107058,#SPORT,Rue de Fontravert,34000,MONTPELLIER,Terrain multisports Chély,Multisports,Croix d'Argent,,,,,,NULL,NULL,Square Chély,NULL,Square Chély,NULL,,34000,Montpellier,,,,,,,NULL,,,<ul><li>Activités proposées<br />Ces Équipement de proximité sont accessibles à  tout public. </li></ul><p>Football <br />Handball <br />Volley ball <br />Basket ball<br />Â </p><ul><li>Horaires : 8h à  22h<br />Â </li><li>Tarifs :gratuit</li></ul>,NULL
699462,514,,,1,Multisports de Celleneuve,43.612918,3.8266689,107058,#SPORT,Quai Louis le Vau,34000,MONTPELLIER,Terrain multisports Celleneuve,Multisports,Mosson,,,,,,NULL,NULL,,NULL,Quai Louis Le Vau,NULL,,34000,Montpellier,,,,,,,NULL,,,<ul><li>Activités proposées<br />Ces Équipement de proximité sont accessibles à  tout public. <br />Football <br />Handball <br />Volley ball <br />Basket ball<br />Â </li><li>Horaires : 8h à  22h</li><li>Tarifs :gratuit</li></ul>,NULL
699354,127,,628907192,1,Multisports de La Pompignane,43.6193737,3.9005297,107058,#SPORT,Avenue Alphonse Juin,34000,MONTPELLIER,Terrain multisports La Pompignane,Multisports,Montpellier Centre,,,,,,NULL,NULL,,NULL,Avenue Alphone Juin,NULL,,34000,Montpellier,,,,,,,NULL,,,<p>Â </p>,NULL
699503,147,,73850336,2,Multisports d'Heidelberg,43.6229619563835,3.81153204979734,107058,#SPORT,Avenue de Heidelberg,34000,MONTPELLIER,Terrain multisports Heidelberg,Multisports,Mosson,,,,,,NULL,NULL,,NULL,Avenue d'Heidelberg,NULL,,34000,Montpellier,,,,,,,NULL,,,<ul><li>Activités proposées<br />Ces Équipement de proximité sont accessibles à  tout public. <br />Football <br />Handball <br />Volley ball <br />Basket ball<br />Â </li><li>Horaires : 8h à  22h</li><li>Tarifs :gratuit</li></ul>,NULL
699550,493,,608113723,1,Tir à l'arc : Pas de tir Claude Béal,43.5897098,3.8955625,107059,#SPORT,Avenue du Docteur Jacques Fourcade,34000,MONTPELLIER,Pas de tir Claude-Béal,Tir à l'arc,Prés d'Arênes,,,,,,NULL,NULL,419,NULL,avenue Dr Jacques-Fourcade,NULL,,34000,Montpellier,,,,,,,NULL,,,,NULL
699713,51,,,1,Installation sportive municipale Croix d'Argent,43.5901204745825,3.86828244650503,107059,#SPORT,Rue de l'Arnel,34000,MONTPELLIER,Plateau sportif Croix d'Argent 1 et 2,Plateaux sportifs,Croix d'Argent,,,,,,NULL,NULL,,NULL,Rue de l'Arnel,NULL,,34070,Montpellier,,,,,,,NULL,,Ligne 5,,NULL
699860,491,,608164785,1,Installation sportive municipale de La Rauze,43.5907356,3.8971504,107059,#SPORT,Avenue du Docteur Jacques Fourcade,34000,MONTPELLIER,Plateau sportif La Rauze,Plateaux sportifs,Prés d'Arênes,,,,,,NULL,NULL,419,NULL,avenue du Docteur Jacques Fourcade,NULL,,34000,Montpellier,,,,,,,NULL,,Ligne 8,,NULL
699645,138,,,1,Parcours sportif de La Rauze,43.591708865015,3.89913443685974,107059,#SPORT,Avenue du Docteur Jacques Fourcade,34000,MONTPELLIER,Parcours sportif de La Rauze,Parcours sportifs,Prés d'Arênes,04 67 65 70 86,,,,,NULL,NULL,419,NULL,avenue du Docteur Jacques-Fourcade,NULL,,34070,Montpellier,,,,,,,NULL,,Ligne 8,<p>Distance : 500 m <br />Parcours éclairé jusqu'à  22h30 <br />Accès libre </p>,NULL
699804,485,,,1,Mini-football La Rauze,43.591708865015,3.89913443685974,107059,#SPORT,Avenue du Docteur Jacques Fourcade,34000,MONTPELLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699587,244,,49499457,2,Installation sportive municipale Mas Drevon,43.592123223468,3.86906606448586,107059,#SPORT,Place Fontjun,34000,MONTPELLIER,Plateau sportif Mas Drevon,Plateaux sportifs,Croix d'Argent,,,,,,NULL,NULL,,NULL,Place Fontjun,NULL,,34070,Montpellier,,,,,,,NULL,,Ligne 27,,NULL
699472,494,,47808229,2,Beach-Volley La Rauze,43.592319750167,3.89677294422005,107059,#SPORT,Rue de la Métairie de Saysset,34000,MONTPELLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699486,527,,47808229,2,Beach-Volley La Rauze,43.592319750167,3.89677294422005,107059,#SPORT,Rue de la Métairie de Saysset,34000,MONTPELLIER,Beach volley de la Rauze,Beach volley,Prés d'Arênes,,,,,,NULL,NULL,,NULL,avenue du Docteur Jacques Fourcade,NULL,,34000,Montpellier,,,,,,,NULL,,,"""<p>Â <a id=""""317"""" href=""""#"""" typelien=""""LienExterne"""">Accès TAM</a></p>""",NULL
699589,256,,49500737,2,Installation sportive municipale Voltaire,43.5949860868364,3.86397724515687,107059,#SPORT,Rue Georges Brassens,34000,MONTPELLIER,Plateau sportif Voltaire,Plateaux sportifs,Croix d'Argent,,,,,,NULL,NULL,,NULL,Rue Georges-Brassens,NULL,,34070,Montpellier,,,,,,,NULL,,"""Lignes 5, 6",,;;NULL
699806,492,,608373193,1,Installation sportive municipale de Près d'Arènes,43.595864,3.8845977,107059,#SPORT,Avenue du Maréchal Leclerc,34000,MONTPELLIER,Plateau sportif Prés-d'Arènes,Plateaux sportifs,Prés d'Arênes,,,,,,NULL,NULL,,NULL,Impasse de l'avenue du Maréchal-Leclerc,NULL,,34000,Montpellier,,,,,,,NULL,,Ligne 12,,NULL
699559,257,,49002894,2,Installation sportive municipale Montpellier Village,43.5972677627727,3.83834614403761,107059,#SPORT,Route de Lavérune,34000,MONTPELLIER,Plateau sportif Montpellier Village,Plateaux sportifs,Croix d'Argent,,,,,,NULL,NULL,,NULL,Route de Lavérune Cd5,NULL,,34070,Montpellier,,,,,,,NULL,,Ligne 11,,NULL
699590,258,,49499692,2,Installation sportive municipale Paul Valéry,43.5975482514244,3.84443753526529,107059,#SPORT,Rue Camille Desmoulins,34000,MONTPELLIER,Plateau sportif Paul-Valéry,Plateaux sportifs,Croix d'Argent,,,,,,NULL,NULL,,NULL,Rue Camille-Desmoulins,NULL,,34070,Montpellier,,,,,,,NULL,,ligne 11,,NULL
699649,52,,591583167,1,Installation sportive municipale Clos des Orangers,43.6001853,3.8533399,107059,#SPORT,Rue du Lavandin,34000,MONTPELLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699467,195,,49001427,2,Installation sportive municipale La Chamberte,43.6038664807389,3.8447933862121,107059,#SPORT,Rue de la Croix de Figuerolles,34000,MONTPELLIER,Plateau sportif La Chamberte,Plateaux sportifs,Les Cévennes,,,,,,NULL,NULL,,NULL,Rue Croix-de-Figuerolles,NULL,,34070,Montpellier,,,,,,,NULL,,Ligne 7,,NULL
699709,31,,,1,Parcours sportif La Colline,43.6038775274128,3.84668190086734,107059,#SPORT,Rue de la Croix de Figuerolles,34000,MONTPELLIER,Parcours sportif de La Colline,Parcours sportifs,Les Cévennes,,,,,,NULL,NULL,,NULL,Rue Croix de Figuerolles,NULL,,34070,Montpellier,,,,,,,NULL,,"Ligne 7, La Ronde",<p>Distance : 1 Km <br />Pas d'éclairage sur le parcours <br />Accès libre</p>,NULL
699746,94,,628986944,1,Plateau sportif Figuerolles,43.6050177,3.8574029,107059,#SPORT,Rue du Mas de Merle,34000,MONTPELLIER,Plateau sportif Figuerolles,Plateaux sportifs,Montpellier Centre,,,,,,NULL,NULL,,NULL,Rue du Mas de Merle,NULL,,34070,Montpellier,,,,,,,NULL,,Ligne 7,,NULL
699522,456,,621951779,1,Installation sportive municipale Léon Cazal,43.6058575,3.9056377,107059,#SPORT,Route de Vauguières,34000,MONTPELLIER,Plateau sportif Léon-Cazal,Plateaux sportifs,Port Marianne,,,,,,NULL,NULL,,NULL,Route de Vauguières,NULL,,34000,Montpellier,,,,,,,NULL,,,,NULL
699368,196,,49001536,2,Installation sportive municipale La Martelle,43.6080824960146,3.83754471443585,107059,#SPORT,Rue Viollet le Duc,34000,MONTPELLIER,Plateau sportif La Martelle,Plateaux sportifs,Montpellier Centre,,,,,,NULL,NULL,,NULL,Rue Viollet Leduc,NULL,,34000,Montpellier,,,,,,,NULL,,,,NULL
699452,449,,,1,Centre équestre de Grammont,43.6093412971104,3.9082116554472,107059,#SPORT,Avenue Albert Einstein,34000,MONTPELLIER,Centre équestre municipal - Domaine de Grammont,Centre équestre,Port Marianne,,,c.e.m.g@wanadoo.fr,http://perso.orange.fr/cemg/,,NULL,NULL,,NULL,Avenue Albert Einstein,NULL,,34000,Montpellier,,,,,,,NULL,,ligne 12,"<p>Afin de développer l'équitation, grande pourvoyeuse de médailles aux jeux olympiques, la ville de Montpellier s'est dotée d'un outil performant répondant à  plusieurs objectifs : <br />- Centre de loisirs, il permet aux amoureux du cheval de découvrir u",NULL
699553,377,,48638394,2,Base de pleine nature Maison du Lez,43.6104101,3.8966527,107059,#SPORT,Allée Alégria de Béracasa,34000,MONTPELLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699421,148,,,1,Parcours sportif et d'orientation Lac des Garrigues,43.6112423,3.8767336,107059,#SPORT,Avenue de Naples,34000,MONTPELLIER,Parcours sportif du Lac des Garrigues,Parcours sportifs,Mosson,,,,,,NULL,NULL,,NULL,Avenue Guilhem-de-Poitiers,NULL,,34080,Montpellier,,,,,,,NULL,,,<p>Distance : 3 Km <br />Pas d'éclairage sur la parcours <br />Accès libre</p>,NULL
699465,144,,,1,Palais des sports Pierre de Coubertin,43.6112423,3.8767336,107059,#SPORT,Avenue de Naples,34000,MONTPELLIER,Palais des sports Pierre-de-Coubertin,Palais des sports,Mosson,04 67 03 02 24,,,,Abords 400 places,NULL,NULL,,NULL,Avenue de Naples,NULL,,34000,Montpellier,,,,,,,NULL,,Ligne 15,,NULL
699474,523,,,1,Quillodrome La Mosson,43.6112423,3.8767336,107059,#SPORT,Place Robert Schuman,34000,MONTPELLIER,Quillodrome La Paillade,Quillodrome,Mosson,,,,,,NULL,NULL,,NULL,Place Robert-Shumann,NULL,,34080,Montpellier,,,,,,,NULL,,,;<h5>Clubs sportifs et disciplines</h5><ul><li>MUC Escrime Tél. <strong>06 10 37 14 02</strong> ou bien le <strong>04 67 63 39 53</strong> à  partir de 17h30 </li></ul><h5> <br />Horaires</h5><ul><li><p>Se renseigner auprès du club. </p></li></ul><h5>  <br ,NULL
699808,509,,,1,Mur d'escalade Les Garrigues,43.6112423,3.8767336,107059,#SPORT,Avenue de Naples,34000,MONTPELLIER,Mur d'escalade Les Garrigues,Escalade,Mosson,,,,,,NULL,NULL,,NULL,Avenue de Naples,NULL,Lac des Garrigues,34080,Montpellier,,,,,,,NULL,,,,NULL
699475,520,,49001863,2,Installation sportive municipale Léo Mallet,43.6127576661648,3.83250631926345,107059,#SPORT,Allée de Paris,34000,MONTPELLIER,Plateau sportif Léo-Mallet,Plateaux sportifs,Mosson,,,,,,NULL,NULL,,NULL,Allée de Paris,NULL,,34080,Montpellier,,,,,,,NULL,,"Lignes 15, 7",,NULL
