"Nom de l’activité";"Spécialité";"Description";"Nom du centre de santé";"Jour";"Heure de début";"Heure de fin";"nom";"rue";"zip";"ville";"Numéro de téléphone";"Adresse mail";"Site internet";"Latitude";"Longitude";"join_id";"starttime";"endtime";"stardate";"enddate";"Liste des Jours";"Liste horaires";"Praticien";"Symptômes";"LAT";"LNG";
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé dentiste", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan"";"Centre Médical Saint Lazare";"Mercredi";"08:00:00 AM";"12:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"957";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi Samedi Dimanche";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"chirurgien-dentiste dentiste";"mal aux dents, rage de dent";"48.8781557";"2.3260074";
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé dentiste", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan"";"Centre Médical Saint Lazare";"Mercredi";"01:00:00 PM";"06:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"957";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi Samedi Dimanche";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"chirurgien-dentiste dentiste";"mal aux dents, rage de dent";"48.8781557";"2.3260074";
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé dentiste", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan"";"Centre Médical Saint Lazare";"Jeudi";"08:00:00 AM";"12:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"958";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi Samedi Dimanche";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"chirurgien-dentiste dentiste";"mal aux dents, rage de dent";"48.8781557";"2.3260074";
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé dentiste", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan"";"Centre Médical Saint Lazare";"Jeudi";"01:00:00 PM";"06:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"958";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi Samedi Dimanche";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"chirurgien-dentiste dentiste";"mal aux dents, rage de dent";"48.8781557";"2.3260074";
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé dentiste", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan"";"Centre Médical Saint Lazare";"Vendredi";"08:00:00 AM";"12:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"959";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi Samedi Dimanche";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"chirurgien-dentiste dentiste";"mal aux dents, rage de dent";"48.8781557";"2.3260074";
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé dentiste", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan"";"Centre Médical Saint Lazare";"Vendredi";"01:00:00 PM";"06:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"959";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi Samedi Dimanche";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"chirurgien-dentiste dentiste";"mal aux dents, rage de dent";"48.8781557";"2.3260074";
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé dentiste", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan"";"Centre Médical Saint Lazare";"Samedi";"08:00:00 AM";"12:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"960";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi Samedi Dimanche";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"chirurgien-dentiste dentiste";"mal aux dents, rage de dent";"48.8781557";"2.3260074";
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé dentiste", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan"";"Centre Médical Saint Lazare";"Samedi";"01:00:00 PM";"06:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"960";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi Samedi Dimanche";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"chirurgien-dentiste dentiste";"mal aux dents, rage de dent";"48.8781557";"2.3260074";
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé dentiste", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan"";"Centre Médical Saint Lazare";"Dimanche";"08:00:00 AM";"12:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"961";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi Samedi Dimanche";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"chirurgien-dentiste dentiste";"mal aux dents, rage de dent";"48.8781557";"2.3260074";
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé dentiste", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan"";"Centre Médical Saint Lazare";"Dimanche";"01:00:00 PM";"06:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"961";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi Samedi Dimanche";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"chirurgien-dentiste dentiste";"mal aux dents, rage de dent";"48.8781557";"2.3260074";
"Consultation";"Stomatologie";"La stomatologie fait partie de la chirurgie maxillo-faciale. Le stomatologiste ou stomatologue possède une double compétence en médecine et en chirurgie. Il est spécialisé dans la chirurgie de la bouche et des dents : extraction de dents, implants, chirur";"Centre Médical Saint Lazare";"Vendredi";"01:00:00 PM";"06:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"962";"780";"1080";"01/01/2012";"01/01/2013";" Vendredi Samedi";"01:00:00 PM - 06:00:00 PM";"Stomatologue Stomato";"null";"48.8781557";"2.3260074";
"Consultation";"Stomatologie";"La stomatologie fait partie de la chirurgie maxillo-faciale. Le stomatologiste ou stomatologue possède une double compétence en médecine et en chirurgie. Il est spécialisé dans la chirurgie de la bouche et des dents : extraction de dents, implants, chirur";"Centre Médical Saint Lazare";"Samedi";"08:00:00 AM";"12:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"963";"480";"720";"01/01/2012";"01/01/2013";" Vendredi Samedi";"08:00:00 AM - 12:00:00 PM";"Stomatologue Stomato";"null";"48.8781557";"2.3260074";
"Consultation";"Orthodontie";"L'orthodontie permet de rétablir l'alignement des dents et de corriger la position des mâchoires. Elle permet une meilleure hygiène dentaire et améliore la qualité de la mastication, de la déglutition, de la respiration et des tissus qui entourent la dent";"Centre Médical Saint Lazare";"Lundi";"08:00:00 AM";"12:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"964";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Orthodontiste dentiste";"null";"48.8781557";"2.3260074";
"Consultation";"Orthodontie";"L'orthodontie permet de rétablir l'alignement des dents et de corriger la position des mâchoires. Elle permet une meilleure hygiène dentaire et améliore la qualité de la mastication, de la déglutition, de la respiration et des tissus qui entourent la dent";"Centre Médical Saint Lazare";"Lundi";"01:00:00 PM";"06:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"964";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Orthodontiste dentiste";"null";"48.8781557";"2.3260074";
"Consultation";"Orthodontie";"L'orthodontie permet de rétablir l'alignement des dents et de corriger la position des mâchoires. Elle permet une meilleure hygiène dentaire et améliore la qualité de la mastication, de la déglutition, de la respiration et des tissus qui entourent la dent";"Centre Médical Saint Lazare";"Mardi";"01:00:00 PM";"06:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"965";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi";"01:00:00 PM - 06:00:00 PM";"Orthodontiste dentiste";"null";"48.8781557";"2.3260074";
"Consultation";"Orthodontie";"L'orthodontie permet de rétablir l'alignement des dents et de corriger la position des mâchoires. Elle permet une meilleure hygiène dentaire et améliore la qualité de la mastication, de la déglutition, de la respiration et des tissus qui entourent la dent";"Centre Médical Saint Lazare";"Mercredi";"08:00:00 AM";"12:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"966";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi";"08:00:00 AM - 12:00:00 PM";"Orthodontiste dentiste";"null";"48.8781557";"2.3260074";
"Consultation";"Orthodontie";"L'orthodontie permet de rétablir l'alignement des dents et de corriger la position des mâchoires. Elle permet une meilleure hygiène dentaire et améliore la qualité de la mastication, de la déglutition, de la respiration et des tissus qui entourent la dent";"Centre Médical Saint Lazare";"Jeudi";"08:00:00 AM";"12:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"967";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Orthodontiste dentiste";"null";"48.8781557";"2.3260074";
"Consultation";"Orthodontie";"L'orthodontie permet de rétablir l'alignement des dents et de corriger la position des mâchoires. Elle permet une meilleure hygiène dentaire et améliore la qualité de la mastication, de la déglutition, de la respiration et des tissus qui entourent la dent";"Centre Médical Saint Lazare";"Jeudi";"01:00:00 PM";"06:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"967";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Orthodontiste dentiste";"null";"48.8781557";"2.3260074";
"Consultation";"Dermatologie";"La dermatologie s'intéresse au diagnostic et au traitement des maladies de peau (acné, eczéma, psoriasis, zona, cancer de la peau) des soins de beauté (épilation laser, anti rides, vieillissement de la peau, piercing, tatouage) et des cheveux (chute, gref";"Centre Médical Saint Lazare";"Mardi";"08:00:00 AM";"12:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"968";"480";"720";"01/01/2012";"01/01/2013";" Mardi Mercredi Vendredi Samedi";"08:00:00 AM - 12:00:00 PM";"dermatologue dermeto";"null";"48.8781557";"2.3260074";
"Consultation";"Dermatologie";"La dermatologie s'intéresse au diagnostic et au traitement des maladies de peau (acné, eczéma, psoriasis, zona, cancer de la peau) des soins de beauté (épilation laser, anti rides, vieillissement de la peau, piercing, tatouage) et des cheveux (chute, gref";"Centre Médical Saint Lazare";"Mercredi";"08:00:00 AM";"12:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"969";"480";"720";"01/01/2012";"01/01/2013";" Mardi Mercredi Vendredi Samedi";"08:00:00 AM - 12:00:00 PM";"dermatologue dermeto";"null";"48.8781557";"2.3260074";
"Consultation";"Dermatologie";"La dermatologie s'intéresse au diagnostic et au traitement des maladies de peau (acné, eczéma, psoriasis, zona, cancer de la peau) des soins de beauté (épilation laser, anti rides, vieillissement de la peau, piercing, tatouage) et des cheveux (chute, gref";"Centre Médical Saint Lazare";"Vendredi";"08:00:00 AM";"12:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"970";"480";"720";"01/01/2012";"01/01/2013";" Mardi Mercredi Vendredi Samedi";"08:00:00 AM - 12:00:00 PM";"dermatologue dermeto";"null";"48.8781557";"2.3260074";
"Consultation";"Dermatologie";"La dermatologie s'intéresse au diagnostic et au traitement des maladies de peau (acné, eczéma, psoriasis, zona, cancer de la peau) des soins de beauté (épilation laser, anti rides, vieillissement de la peau, piercing, tatouage) et des cheveux (chute, gref";"Centre Médical Saint Lazare";"Samedi";"08:00:00 AM";"12:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"971";"480";"720";"01/01/2012";"01/01/2013";" Mardi Mercredi Vendredi Samedi";"08:00:00 AM - 12:00:00 PM";"dermatologue dermeto";"null";"48.8781557";"2.3260074";
"Consultation";"Gastro-entérologie";"La gastro-entérologie s'intéresse au diagnostic et au traitement des maladies ou troubles fonctionnels du tube digestif, de l'œsophage à l'anus y compris les organes annexes : le foie, la vésicule biliaire et le pancréas.";"Centre Médical Saint Lazare";"Mardi";"01:00:00 PM";"06:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"972";"780";"1080";"01/01/2012";"01/01/2013";" Mardi Mercredi Vendredi";"01:00:00 PM - 06:00:00 PM";"Gastro-entérologue";"null";"48.8781557";"2.3260074";
"Consultation";"Gastro-entérologie";"La gastro-entérologie s'intéresse au diagnostic et au traitement des maladies ou troubles fonctionnels du tube digestif, de l'œsophage à l'anus y compris les organes annexes : le foie, la vésicule biliaire et le pancréas.";"Centre Médical Saint Lazare";"Mercredi";"01:00:00 PM";"06:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"973";"780";"1080";"01/01/2012";"01/01/2013";" Mardi Mercredi Vendredi";"01:00:00 PM - 06:00:00 PM";"Gastro-entérologue";"null";"48.8781557";"2.3260074";
"Consultation";"Gastro-entérologie";"La gastro-entérologie s'intéresse au diagnostic et au traitement des maladies ou troubles fonctionnels du tube digestif, de l'œsophage à l'anus y compris les organes annexes : le foie, la vésicule biliaire et le pancréas.";"Centre Médical Saint Lazare";"Vendredi";"01:00:00 PM";"06:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"974";"780";"1080";"01/01/2012";"01/01/2013";" Mardi Mercredi Vendredi";"01:00:00 PM - 06:00:00 PM";"Gastro-entérologue";"null";"48.8781557";"2.3260074";
"Consultation";"Gynécologie";"La gynécologie médicale prend en charge les problèmes médicaux de la femme : contraception, dépistage et traitement des IST, prévention et dépistage des cancers génitaux et mammaires, problèmes de règles et saignements, traitement de la ménopause, stérili";"Centre Médical Saint Lazare";"Lundi";"08:00:00 AM";"12:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"975";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mardi  Jeudi";"08:00:00 AM - 12:00:00 PM";"Gynécologue gynéco";"null";"48.8781557";"2.3260074";
"Consultation";"Gynécologie";"La gynécologie médicale prend en charge les problèmes médicaux de la femme : contraception, dépistage et traitement des IST, prévention et dépistage des cancers génitaux et mammaires, problèmes de règles et saignements, traitement de la ménopause, stérili";"Centre Médical Saint Lazare";"Mardi";"08:00:00 AM";"12:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"976";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mardi  Jeudi";"08:00:00 AM - 12:00:00 PM";"Gynécologue gynéco";"null";"48.8781557";"2.3260074";
"Consultation";"Gynécologie";"La gynécologie médicale prend en charge les problèmes médicaux de la femme : contraception, dépistage et traitement des IST, prévention et dépistage des cancers génitaux et mammaires, problèmes de règles et saignements, traitement de la ménopause, stérili";"Centre Médical Saint Lazare";"Mardi ";"01:00:00 PM";"06:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"977";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mardi  Jeudi";"01:00:00 PM - 06:00:00 PM";"Gynécologue gynéco";"null";"48.8781557";"2.3260074";
"Consultation";"Gynécologie";"La gynécologie médicale prend en charge les problèmes médicaux de la femme : contraception, dépistage et traitement des IST, prévention et dépistage des cancers génitaux et mammaires, problèmes de règles et saignements, traitement de la ménopause, stérili";"Centre Médical Saint Lazare";"Jeudi";"08:00:00 AM";"12:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"978";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mardi  Jeudi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Gynécologue gynéco";"null";"48.8781557";"2.3260074";
"Consultation";"Gynécologie";"La gynécologie médicale prend en charge les problèmes médicaux de la femme : contraception, dépistage et traitement des IST, prévention et dépistage des cancers génitaux et mammaires, problèmes de règles et saignements, traitement de la ménopause, stérili";"Centre Médical Saint Lazare";"Jeudi";"01:00:00 PM";"06:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"978";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mardi  Jeudi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Gynécologue gynéco";"null";"48.8781557";"2.3260074";
"Consultation";"Ophtalmologie";"L'ophtalmologie s'intéresse au diagnostic et au traitement des maladies de l'œil et de ses annexes, et à la correction des troubles de la vision.";"Centre Médical Saint Lazare";"Lundi";"08:00:00 AM";"12:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"979";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi Samedi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8781557";"2.3260074";
"Consultation";"Ophtalmologie";"L'ophtalmologie s'intéresse au diagnostic et au traitement des maladies de l'œil et de ses annexes, et à la correction des troubles de la vision.";"Centre Médical Saint Lazare";"Lundi";"01:00:00 PM";"06:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"979";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi Samedi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8781557";"2.3260074";
"Consultation";"Ophtalmologie";"L'ophtalmologie s'intéresse au diagnostic et au traitement des maladies de l'œil et de ses annexes, et à la correction des troubles de la vision.";"Centre Médical Saint Lazare";"Mardi";"08:00:00 AM";"12:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"980";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi Samedi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8781557";"2.3260074";
"Consultation";"Ophtalmologie";"L'ophtalmologie s'intéresse au diagnostic et au traitement des maladies de l'œil et de ses annexes, et à la correction des troubles de la vision.";"Centre Médical Saint Lazare";"Mardi";"01:00:00 PM";"06:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"980";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi Samedi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8781557";"2.3260074";
"Consultation";"Ophtalmologie";"L'ophtalmologie s'intéresse au diagnostic et au traitement des maladies de l'œil et de ses annexes, et à la correction des troubles de la vision.";"Centre Médical Saint Lazare";"Mercredi";"08:00:00 AM";"12:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"981";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi Samedi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8781557";"2.3260074";
"Consultation";"Ophtalmologie";"L'ophtalmologie s'intéresse au diagnostic et au traitement des maladies de l'œil et de ses annexes, et à la correction des troubles de la vision.";"Centre Médical Saint Lazare";"Mercredi";"01:00:00 PM";"06:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"981";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi Samedi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8781557";"2.3260074";
"Consultation";"Ophtalmologie";"L'ophtalmologie s'intéresse au diagnostic et au traitement des maladies de l'œil et de ses annexes, et à la correction des troubles de la vision.";"Centre Médical Saint Lazare";"Jeudi";"01:00:00 PM";"06:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"982";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi Samedi";"01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8781557";"2.3260074";
"Consultation";"Ophtalmologie";"L'ophtalmologie s'intéresse au diagnostic et au traitement des maladies de l'œil et de ses annexes, et à la correction des troubles de la vision.";"Centre Médical Saint Lazare";"Vendredi";"08:00:00 AM";"12:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"983";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi Samedi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8781557";"2.3260074";
"Consultation";"Ophtalmologie";"L'ophtalmologie s'intéresse au diagnostic et au traitement des maladies de l'œil et de ses annexes, et à la correction des troubles de la vision.";"Centre Médical Saint Lazare";"Vendredi";"01:00:00 PM";"06:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"983";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi Samedi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8781557";"2.3260074";
"Consultation";"Ophtalmologie";"L'ophtalmologie s'intéresse au diagnostic et au traitement des maladies de l'œil et de ses annexes, et à la correction des troubles de la vision.";"Centre Médical Saint Lazare";"Samedi";"08:00:00 AM";"12:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"984";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi Samedi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8781557";"2.3260074";
"Consultation";"Ophtalmologie";"L'ophtalmologie s'intéresse au diagnostic et au traitement des maladies de l'œil et de ses annexes, et à la correction des troubles de la vision.";"Centre Médical Saint Lazare";"Samedi";"01:00:00 PM";"06:00:00 PM";"Centre Médical Saint-Lazare (CDM)";"46, rue de Londres";"75008";"Paris";"01 58 22 90 00";"null";"null";"48.88";"2.33";"984";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi Samedi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8781557";"2.3260074";
